userId,venueId,venueCategoryId,venueCategory,latitude,longitude,timezoneOffset,utcTimestamp
1891,4bcd1838b6c49c7413059591,4bf58dd8d48988d1fe931735,Bus Station,35.58836876,139.7289062,540,Fri Apr 13 09:33:23 +0000 2012
1720,4b824fd8f964a52095cf30e3,4bf58dd8d48988d171941735,Event Space,35.69214071,139.74648,540,Fri Apr 13 09:33:42 +0000 2012
822,4b91a730f964a5202acd33e3,4bf58dd8d48988d1fd941735,Mall,35.52929692,139.6966392,540,Fri Apr 13 09:33:52 +0000 2012
789,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Fri Apr 13 09:33:52 +0000 2012
1815,4b39cbf8f964a520045f25e3,4bf58dd8d48988d122951735,Electronics Store,35.69256767,139.6987045,540,Fri Apr 13 09:34:22 +0000 2012
221,4bd042a6046076b0bd956f71,4bf58dd8d48988d111941735,Japanese Restaurant,35.6827186,139.686715,540,Fri Apr 13 09:34:41 +0000 2012
1220,4bd75e5a35aad13a22bb8ef3,4d954b0ea243a5684a65b473,Convenience Store,35.73261585,139.7679967,540,Fri Apr 13 09:34:43 +0000 2012
481,4b7d2c65f964a52051b12fe3,4bf58dd8d48988d1e1931735,Arcade,35.53635589,139.6329099,540,Fri Apr 13 09:34:50 +0000 2012
51,4b94594df964a520b97534e3,4bf58dd8d48988d129951735,Train Station,35.53164998,139.6971542,540,Fri Apr 13 09:34:58 +0000 2012
600,4b5be872f964a520c11c29e3,4bf58dd8d48988d126951735,Video Store,35.812075,139.576382,540,Fri Apr 13 09:35:02 +0000 2012
1617,4b0b90e1f964a5204d3223e3,4bf58dd8d48988d129951735,Train Station,35.6749785,139.7632188,540,Fri Apr 13 09:35:17 +0000 2012
822,4b3f182ef964a520f5a325e3,4bf58dd8d48988d122951735,Electronics Store,35.52956759,139.6964246,540,Fri Apr 13 09:35:20 +0000 2012
155,4b3eae5cf964a520b4a025e3,4bf58dd8d48988d129951735,Train Station,35.70025263,139.4802547,540,Fri Apr 13 09:35:28 +0000 2012
287,4b52ff05f964a5202b8c27e3,4bf58dd8d48988d1fd931735,Subway,35.6798362,139.7800612,540,Fri Apr 13 09:35:32 +0000 2012
644,4b613a7ef964a520830d2ae3,4bf58dd8d48988d1e0931735,Coffee Shop,35.7284129,139.7120427,540,Fri Apr 13 09:35:34 +0000 2012
287,4b52ff05f964a5202b8c27e3,4bf58dd8d48988d1fd931735,Subway,35.6798362,139.7800612,540,Fri Apr 13 09:35:32 +0000 2012
966,4ed4a51099119575fe643d30,4bf58dd8d48988d129951735,Train Station,35.65907021,139.7011346,540,Fri Apr 13 09:35:42 +0000 2012
1142,4c288f529fb5d13a1bae9957,4bf58dd8d48988d176941735,Gym / Fitness Center,35.56002094,139.7180271,540,Fri Apr 13 09:35:44 +0000 2012
287,4b7e6c7bf964a52091ec2fe3,4bf58dd8d48988d1fd931735,Subway,35.67995821,139.7800827,540,Fri Apr 13 09:35:59 +0000 2012
94,4bbac8b753649c742f7249fb,4bf58dd8d48988d125941735,Office,35.69988237,139.7724139,540,Fri Apr 13 09:36:05 +0000 2012
484,4b8a1dbdf964a520986032e3,4bf58dd8d48988d122951735,Electronics Store,35.70074489,139.7712046,540,Fri Apr 13 09:36:07 +0000 2012
1016,4bf0bf126f8aa5932242c23c,4bf58dd8d48988d1ce941735,Seafood Restaurant,35.6241498,139.7230705,540,Fri Apr 13 09:36:29 +0000 2012
1543,4b91cbbbf964a52008d833e3,4bf58dd8d48988d129951735,Train Station,35.64655245,139.7102273,540,Fri Apr 13 09:36:34 +0000 2012
1157,4ccd3013511b236a4325f6c9,4d954b0ea243a5684a65b473,Convenience Store,35.7415421,139.7164566,540,Fri Apr 13 09:36:45 +0000 2012
101,4bd2d4589854d13aab5bfc4d,4f4531504b9074f6e4fb0102,Train Station,35.65851722,139.701333,540,Fri Apr 13 09:37:06 +0000 2012
1670,4b69740ff964a520f1a22be3,4bf58dd8d48988d129951735,Train Station,35.61988117,139.7283731,540,Fri Apr 13 09:37:10 +0000 2012
519,4b572322f964a520d62728e3,4bf58dd8d48988d129951735,Train Station,35.70134171,139.5064437,540,Fri Apr 13 09:37:11 +0000 2012
59,4b552d87f964a520d5dd27e3,4bf58dd8d48988d124941735,Office,35.69115171,139.7569782,540,Fri Apr 13 09:37:14 +0000 2012
848,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Fri Apr 13 09:37:16 +0000 2012
1029,4c07a0e3b4aa0f4735d96562,4bf58dd8d48988d129951735,Train Station,35.71148684,139.774375,540,Fri Apr 13 09:37:22 +0000 2012
1157,4b56d1eff964a520171c28e3,4bf58dd8d48988d129951735,Train Station,35.740912,139.716762,540,Fri Apr 13 09:37:23 +0000 2012
184,4c3317f466e40f470363c78b,4bf58dd8d48988d111941735,Japanese Restaurant,35.69031955,139.7691138,540,Fri Apr 13 09:37:28 +0000 2012
1807,4b624c63f964a52003412ae3,4bf58dd8d48988d1f6941735,Department Store,35.62557614,139.7243679,540,Fri Apr 13 09:37:39 +0000 2012
101,4b6a8c00f964a5204fd82be3,4bf58dd8d48988d129951735,Train Station,35.65948428,139.7002065,540,Fri Apr 13 09:37:42 +0000 2012
864,4b74b113f964a520b9ec2de3,4bf58dd8d48988d1e0931735,Coffee Shop,35.68623704,139.7657275,540,Fri Apr 13 09:38:09 +0000 2012
1260,4b22115af964a5209a4324e3,4bf58dd8d48988d1fd931735,Subway,35.70734444,139.7514474,540,Fri Apr 13 09:38:12 +0000 2012
806,4b47218ef964a520c22b26e3,4bf58dd8d48988d129951735,Train Station,35.55133067,139.6751305,540,Fri Apr 13 09:38:30 +0000 2012
644,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Fri Apr 13 09:38:38 +0000 2012
1676,4b0f84e5f964a520e56223e3,4bf58dd8d48988d129951735,Train Station,35.6264504,139.7234398,540,Fri Apr 13 09:38:52 +0000 2012
230,4b555ffcf964a520b9e227e3,4bf58dd8d48988d1f8941735,Furniture / Home Store,35.72766237,139.7114718,540,Fri Apr 13 09:38:55 +0000 2012
2092,4b541445f964a520acb127e3,4bf58dd8d48988d124941735,Office,35.62359075,139.7496933,540,Fri Apr 13 09:39:14 +0000 2012
2138,4b3c7000f964a520728425e3,4bf58dd8d48988d129951735,Train Station,35.66229986,139.5848715,540,Fri Apr 13 09:39:17 +0000 2012
1670,4b5503b8f964a520e0d727e3,4bf58dd8d48988d124941735,Office,35.61922799,139.729746,540,Fri Apr 13 09:39:20 +0000 2012
960,4b1f4464f964a520372524e3,4bf58dd8d48988d129951735,Train Station,35.63367739,139.7155166,540,Fri Apr 13 09:39:21 +0000 2012
1979,4b4162b1f964a52016c625e3,4bf58dd8d48988d129951735,Train Station,35.64592362,139.8269248,540,Fri Apr 13 09:39:22 +0000 2012
2217,4f6af54fe4b0d8154ba4aabb,4bf58dd8d48988d1f6931735,General Travel,35.5625171,139.7169757,540,Fri Apr 13 09:39:35 +0000 2012
1135,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Fri Apr 13 09:39:46 +0000 2012
1029,4b641c3df964a5208c9f2ae3,4bf58dd8d48988d129951735,Train Station,35.71115145,139.7735596,540,Fri Apr 13 09:39:46 +0000 2012
388,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Fri Apr 13 09:39:58 +0000 2012
1807,4bfdac89e9309521391a62ab,4bf58dd8d48988d1df941735,Bridge,35.6248087,139.7234023,540,Fri Apr 13 09:40:02 +0000 2012
729,4b88d779f964a520fa0f32e3,4bf58dd8d48988d1fd931735,Subway,35.69374399,139.7708827,540,Fri Apr 13 09:40:14 +0000 2012
2094,4b23286ff964a520f65324e3,4bf58dd8d48988d1fd931735,Subway,35.65686825,139.7545472,540,Fri Apr 13 09:40:20 +0000 2012
1362,4e046317aeb7c869c3fd1afe,4bf58dd8d48988d1a1941735,College Academic Building,35.61250221,139.5480662,540,Fri Apr 13 09:40:21 +0000 2012
1195,4d70e8ea86aa6dcbcf88f9a7,4bf58dd8d48988d142941735,Asian Restaurant,35.7030953,139.5441622,540,Fri Apr 13 09:40:22 +0000 2012
886,4cea4480e1eeb60ca641adae,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,35.61823722,139.7279191,540,Fri Apr 13 09:40:24 +0000 2012
59,4c2d929a260bc9287d461ad3,4bf58dd8d48988d106941735,Gym / Fitness Center,35.6907291,139.7583032,540,Fri Apr 13 09:40:25 +0000 2012
2241,4b5fd138f964a520c2cd29e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.66854523,139.599967,540,Fri Apr 13 09:40:29 +0000 2012
1151,4b24e5a2f964a520636a24e3,4bf58dd8d48988d129951735,Train Station,35.68417611,139.7020626,540,Fri Apr 13 09:40:32 +0000 2012
1617,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Fri Apr 13 09:40:49 +0000 2012
410,4b66aa8cf964a520e6262be3,4bf58dd8d48988d1fe931735,Bus Station,35.53230481,139.6970737,540,Fri Apr 13 09:40:51 +0000 2012
484,4f3df1e3e4b0bfb6308c80d5,4bf58dd8d48988d101951735,Thrift / Vintage Store,35.70056266,139.7703971,540,Fri Apr 13 09:41:08 +0000 2012
336,4e5e03c1c65bba7166920910,4bf58dd8d48988d145941735,Chinese Restaurant,35.69464146,139.698329,540,Fri Apr 13 09:41:19 +0000 2012
692,4b5ad87cf964a5202fd728e3,4bf58dd8d48988d1df931735,BBQ Joint,35.62069232,139.702473,540,Fri Apr 13 09:41:55 +0000 2012
253,4e01b862c65b896d116e4a80,4bf58dd8d48988d13b941735,School,35.56253019,139.5723671,540,Fri Apr 13 09:42:10 +0000 2012
602,4b5af06cf964a52042db28e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.62516645,139.7794236,540,Fri Apr 13 09:42:11 +0000 2012
1788,4b57f480f964a520334728e3,4bf58dd8d48988d124941735,Office,35.68896019,139.7629058,540,Fri Apr 13 09:42:11 +0000 2012
1336,4b5edaf0f964a520149b29e3,4bf58dd8d48988d129951735,Train Station,35.65819631,139.7020304,540,Fri Apr 13 09:42:20 +0000 2012
1336,4b5edaf0f964a520149b29e3,4bf58dd8d48988d129951735,Train Station,35.65819631,139.7020304,540,Fri Apr 13 09:42:20 +0000 2012
609,4b6f582ef964a52067ec2ce3,4bf58dd8d48988d129951735,Train Station,35.67505157,139.7633135,540,Fri Apr 13 09:42:27 +0000 2012
888,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Fri Apr 13 09:42:28 +0000 2012
388,4b5d8085f964a520295f29e3,4eb1bdf03b7b55596b4a7491,Camera Store,35.689354,139.698007,540,Fri Apr 13 09:42:34 +0000 2012
1679,4b6267cdf964a52036462ae3,4bf58dd8d48988d129951735,Train Station,35.60712824,139.7342051,540,Fri Apr 13 09:42:48 +0000 2012
230,4ba887d4f964a520c5de39e3,4bf58dd8d48988d1a2941735,Community College,35.72814643,139.7109754,540,Fri Apr 13 09:42:56 +0000 2012
1763,4b557772f964a52013e527e3,4bf58dd8d48988d129951735,Train Station,35.69589617,139.6999598,540,Fri Apr 13 09:42:57 +0000 2012
1157,4b7e4ca8f964a520c5e82fe3,4bf58dd8d48988d129951735,Train Station,35.7303558,139.7105572,540,Fri Apr 13 09:43:09 +0000 2012
504,4b60e5abf964a5204c002ae3,4bf58dd8d48988d1d0941735,Dessert Shop,35.646677,139.702127,540,Fri Apr 13 09:43:17 +0000 2012
136,4ef9c3397ee5bf7995127627,4bf58dd8d48988d11b941735,Bar,35.65769103,139.6989128,540,Fri Apr 13 09:43:26 +0000 2012
1157,4f31ab1ee4b015f62b8c3780,4bf58dd8d48988d12a951735,Train Station,35.73040603,139.711155,540,Fri Apr 13 09:43:29 +0000 2012
351,4e71d444d1647c08d3d94983,4bf58dd8d48988d1f1931735,General Entertainment,35.69953818,139.7704388,540,Fri Apr 13 09:43:37 +0000 2012
1543,4b0587b2f964a52041a022e3,4bf58dd8d48988d1e9931735,Music Venue,35.64907098,139.7106403,540,Fri Apr 13 09:43:44 +0000 2012
207,4b6cd202f964a520d3562ce3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,35.61263622,139.5727741,540,Fri Apr 13 09:43:47 +0000 2012
710,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Fri Apr 13 09:43:48 +0000 2012
1320,4b614152f964a520370e2ae3,4bf58dd8d48988d16d941735,Café,35.66569936,139.7113323,540,Fri Apr 13 09:44:00 +0000 2012
600,4c70a8e8df6b8cfa3f32b94d,4bf58dd8d48988d1d2941735,Sushi Restaurant,35.800783,139.564669,540,Fri Apr 13 09:44:05 +0000 2012
1097,4b0587a1f964a520989d22e3,4bf58dd8d48988d130941735,Building,35.72934768,139.7181666,540,Fri Apr 13 09:44:17 +0000 2012
287,4b971b9ff964a5205ff834e3,4bf58dd8d48988d1fd931735,Subway,35.68468154,139.7660494,540,Fri Apr 13 09:44:26 +0000 2012
1040,4b6d1fc5f964a520e2672ce3,4bf58dd8d48988d111941735,Japanese Restaurant,35.670899,139.62208,540,Fri Apr 13 09:44:51 +0000 2012
319,4cb2a43339458cfa79d014a0,4bf58dd8d48988d1e1931735,Arcade,35.56019904,139.7140277,540,Fri Apr 13 09:44:54 +0000 2012
592,4b8393a1f964a5203a0a31e3,4bf58dd8d48988d150941735,Spanish Restaurant,35.6127484,139.6252646,540,Fri Apr 13 09:44:59 +0000 2012
1928,4b557834f964a52022e527e3,4bf58dd8d48988d129951735,Train Station,35.71678759,139.8582637,540,Fri Apr 13 09:45:06 +0000 2012
1681,4dba7919fa8c2e303f2589aa,4bf58dd8d48988d116941735,Bar,35.70373532,139.5796466,540,Fri Apr 13 09:45:11 +0000 2012
244,4b6014a6f964a5203ed529e3,4bf58dd8d48988d176941735,Gym / Fitness Center,35.68783609,139.7307515,540,Fri Apr 13 09:45:13 +0000 2012
466,4b67cfe8f964a520525e2be3,4bf58dd8d48988d129951735,Train Station,35.68228287,139.7661419,540,Fri Apr 13 09:45:25 +0000 2012
186,4e2b7a7e483bb05f059f9ffc,4bf58dd8d48988d1e0931735,Coffee Shop,35.68034166,139.7678089,540,Fri Apr 13 09:45:34 +0000 2012
1329,4b32b951f964a5209e1225e3,4bf58dd8d48988d129951735,Train Station,35.67612792,139.6432096,540,Fri Apr 13 09:46:07 +0000 2012
181,4bf4f1ce6a31d13a7353962e,4bf58dd8d48988d129951735,Train Station,35.68822423,139.7013062,540,Fri Apr 13 09:46:09 +0000 2012
740,4b5ed39cf964a520079a29e3,4bf58dd8d48988d1eb931735,Airport,35.54896343,139.784177,540,Fri Apr 13 09:46:11 +0000 2012
27,4e1fab03d22d0a3f59e62a2f,4bf58dd8d48988d122951735,Electronics Store,35.68856588,139.6979052,540,Fri Apr 13 09:46:23 +0000 2012
939,4d3a64360333a09337655434,4bf58dd8d48988d163941735,Park,35.61857997,139.7323642,540,Fri Apr 13 09:46:33 +0000 2012
886,4b8f6641f964a520755333e3,4d954b0ea243a5684a65b473,Convenience Store,35.6165637,139.7273558,540,Fri Apr 13 09:46:37 +0000 2012
28,4b4ef864f964a520d5f726e3,4bf58dd8d48988d129951735,Train Station,35.68600612,139.7306657,540,Fri Apr 13 09:47:07 +0000 2012
1738,4f755547e4b04262b697e360,4bf58dd8d48988d1e2931735,Art Gallery,35.66797162,139.7624302,540,Fri Apr 13 09:47:14 +0000 2012
1627,4c74d2593adda14316a805af,4bf58dd8d48988d124941735,Office,35.65594504,139.7521877,540,Fri Apr 13 09:47:52 +0000 2012
798,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Fri Apr 13 09:48:00 +0000 2012
811,4b5eb2aaf964a5203e9629e3,5032792091d4c4b30a586d5c,Concert Hall,35.68289072,139.6871683,540,Fri Apr 13 09:48:01 +0000 2012
1746,4b68b2c8f964a520d0872be3,4bf58dd8d48988d129951735,Train Station,35.57490949,139.6632457,540,Fri Apr 13 09:48:03 +0000 2012
247,4e045799483b6f89f47d8504,4bf58dd8d48988d116941735,Bar,35.70073162,139.7535011,540,Fri Apr 13 09:48:13 +0000 2012
65,4b274cf5f964a520bf8524e3,4bf58dd8d48988d129951735,Train Station,35.53132693,139.696902,540,Fri Apr 13 09:48:22 +0000 2012
1151,4d539d9ff9f9b60c1e6825e6,4bf58dd8d48988d1a8941735,General College & University,35.68421096,139.6999866,540,Fri Apr 13 09:48:38 +0000 2012
1866,4b570dbff964a5208e2428e3,4bf58dd8d48988d1fd931735,Subway,35.6923934,139.7228658,540,Fri Apr 13 09:48:47 +0000 2012
1763,4b594b0ef964a520368428e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.69507281,139.7002441,540,Fri Apr 13 09:48:55 +0000 2012
1875,4b38b418f964a520914f25e3,4bf58dd8d48988d129951735,Train Station,35.699583,139.765222,540,Fri Apr 13 09:49:02 +0000 2012
1587,4b5e3485f964a5209d8329e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.67230871,139.7599897,540,Fri Apr 13 09:49:09 +0000 2012
287,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Fri Apr 13 09:49:10 +0000 2012
376,4bcecf7dcc8cd13afedbc4cf,4bf58dd8d48988d1df941735,Bridge,35.70439703,139.7951299,540,Fri Apr 13 09:49:15 +0000 2012
1150,4bc12e6e461576b096a07b32,4bf58dd8d48988d176941735,Gym / Fitness Center,35.82858217,139.8029847,540,Fri Apr 13 09:49:18 +0000 2012
1831,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Fri Apr 13 09:49:19 +0000 2012
848,4b18bed2f964a5207dd523e3,4bf58dd8d48988d129951735,Train Station,35.70230879,139.7450316,540,Fri Apr 13 09:49:30 +0000 2012
958,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Fri Apr 13 09:49:33 +0000 2012
1157,4b6e3e46f964a520e2b32ce3,4bf58dd8d48988d129951735,Train Station,35.72902543,139.7110963,540,Fri Apr 13 09:49:39 +0000 2012
1515,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Electronics Store,35.69901542,139.7746217,540,Fri Apr 13 09:49:40 +0000 2012
1077,4b74709af964a520c1dc2de3,4bf58dd8d48988d129951735,Train Station,35.71295471,139.7037041,540,Fri Apr 13 09:49:49 +0000 2012
1047,4f682c55e4b0658d11ca1308,4bf58dd8d48988d1fc941735,Laundry Service,35.67977121,139.4798116,540,Fri Apr 13 09:49:52 +0000 2012
168,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Electronics Store,35.69901542,139.7746217,540,Fri Apr 13 09:49:56 +0000 2012
913,4b0587a6f964a520529e22e3,4bf58dd8d48988d1fd941735,Mall,35.66051289,139.7292119,540,Fri Apr 13 09:50:02 +0000 2012
1157,4dc7c5d37d8b14fb46611c06,4bf58dd8d48988d129951735,Train Station,35.72840705,139.7110426,540,Fri Apr 13 09:50:14 +0000 2012
2271,4b6bfeb6f964a520d11e2ce3,4bf58dd8d48988d11c941735,Bar,35.69293908,139.6996392,540,Fri Apr 13 09:50:17 +0000 2012
489,4b5fc287f964a520cecb29e3,4bf58dd8d48988d1f9941735,Food & Drink Shop,35.67187473,139.7629005,540,Fri Apr 13 09:50:17 +0000 2012
58,4bf5d425004ed13aa27541a0,4bf58dd8d48988d164941735,Plaza,35.66484514,139.7607815,540,Fri Apr 13 09:50:21 +0000 2012
1350,4b2697a6f964a520037e24e3,4bf58dd8d48988d129951735,Train Station,35.60743038,139.6856207,540,Fri Apr 13 09:50:26 +0000 2012
2290,4c836805dc018cfaa16dd86c,4eb1d80a4b900d56c88a45ff,Shrine,35.71248908,139.7311169,540,Fri Apr 13 09:50:31 +0000 2012
1801,4b5eb2aaf964a5203e9629e3,5032792091d4c4b30a586d5c,Concert Hall,35.68289072,139.6871683,540,Fri Apr 13 09:50:36 +0000 2012
43,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Fri Apr 13 09:50:53 +0000 2012
2218,4b8098e5f964a520e37f30e3,4bf58dd8d48988d1fd931735,Subway,35.69097308,139.7354937,540,Fri Apr 13 09:50:56 +0000 2012
58,4b600990f964a520e3d329e3,4bf58dd8d48988d129951735,Train Station,35.66669205,139.7581327,540,Fri Apr 13 09:50:56 +0000 2012
814,4b3836cef964a520e64c25e3,4bf58dd8d48988d129951735,Train Station,35.60624843,139.7348499,540,Fri Apr 13 09:51:01 +0000 2012
434,4b2ee848f964a52021e824e3,4bf58dd8d48988d1fd931735,Subway,35.68632419,139.7822714,540,Fri Apr 13 09:51:18 +0000 2012
517,4b59a361f964a5203c9028e3,4bf58dd8d48988d1fd931735,Subway,35.7435342,139.728713,540,Fri Apr 13 09:51:32 +0000 2012
609,4b604b77f964a5201dde29e3,4bf58dd8d48988d129951735,Train Station,35.69867779,139.7742221,540,Fri Apr 13 09:52:07 +0000 2012
233,4b55355af964a520a4de27e3,4bf58dd8d48988d127951735,Arts & Crafts Store,35.68993614,139.7063139,540,Fri Apr 13 09:52:17 +0000 2012
1867,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Fri Apr 13 09:52:41 +0000 2012
65,4b9b3de1f964a520c8fb35e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.53106063,139.6977362,540,Fri Apr 13 09:52:42 +0000 2012
1904,4b5fea5ff964a52091d029e3,4bf58dd8d48988d1fd931735,Subway,35.63313675,139.7156668,540,Fri Apr 13 09:52:45 +0000 2012
627,4b56b9ecf964a520a51928e3,4bf58dd8d48988d1fc931735,Light Rail,35.61750024,139.7793531,540,Fri Apr 13 09:52:59 +0000 2012
1933,4bcba2d8937ca593d90aaa92,4bf58dd8d48988d124941735,Office,35.79710924,139.6017051,540,Fri Apr 13 09:53:03 +0000 2012
1205,4c37cc35ae2da593029fffc5,4bf58dd8d48988d129951735,Train Station,35.69627083,139.8139536,540,Fri Apr 13 09:53:03 +0000 2012
321,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Fri Apr 13 09:53:07 +0000 2012
848,4b592ea0f964a5206b8028e3,4bf58dd8d48988d1fd941735,Mall,35.70144444,139.7442647,540,Fri Apr 13 09:53:26 +0000 2012
1097,4b5edb9bf964a5202f9b29e3,4bf58dd8d48988d118951735,Food & Drink Shop,35.72806302,139.7191966,540,Fri Apr 13 09:53:30 +0000 2012
192,4b274cf5f964a520bf8524e3,4bf58dd8d48988d129951735,Train Station,35.53132693,139.696902,540,Fri Apr 13 09:53:50 +0000 2012
192,4b274cf5f964a520bf8524e3,4bf58dd8d48988d129951735,Train Station,35.53132693,139.696902,540,Fri Apr 13 09:53:50 +0000 2012
547,4b6d582ef964a520fd712ce3,4bf58dd8d48988d17f941735,Movie Theater,35.65457638,139.7924209,540,Fri Apr 13 09:53:55 +0000 2012
1077,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Fri Apr 13 09:53:59 +0000 2012
864,4bb171e5f964a52007943ce3,4f4531504b9074f6e4fb0102,Train Station,35.68131772,139.7666126,540,Fri Apr 13 09:54:00 +0000 2012
1884,4d39a458ad8860fc775d1252,4bf58dd8d48988d103951735,Clothing Store,35.69988282,139.4802041,540,Fri Apr 13 09:54:27 +0000 2012
287,4bbb149498c7ef3bc2b23302,4bf58dd8d48988d128951735,Gift Shop,35.68176404,139.7684502,540,Fri Apr 13 09:54:45 +0000 2012
892,4b498d9df964a5202f7126e3,4bf58dd8d48988d129951735,Train Station,35.68116739,139.7114396,540,Fri Apr 13 09:55:06 +0000 2012
814,4c00a5419cf52d7f422e14e7,4bf58dd8d48988d129951735,Train Station,35.56247782,139.7160503,540,Fri Apr 13 09:55:48 +0000 2012
2290,4d2e688a5d4ca1cd8536181b,4bf58dd8d48988d1c4941735,Restaurant,35.71726668,139.7284985,540,Fri Apr 13 09:55:53 +0000 2012
502,4b9843f7f964a5203f3835e3,4bf58dd8d48988d129951735,Train Station,35.64351289,139.6711582,540,Fri Apr 13 09:55:53 +0000 2012
2061,4b8f88f3f964a5204b5733e3,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop,35.69633815,139.6828355,540,Fri Apr 13 09:55:56 +0000 2012
948,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Fri Apr 13 09:56:05 +0000 2012
543,4b652379f964a520ebe52ae3,4bf58dd8d48988d129951735,Train Station,35.65874547,139.6991222,540,Fri Apr 13 09:56:08 +0000 2012
160,4bf35abd3f86c9b66c1eb21c,4bf58dd8d48988d111941735,Japanese Restaurant,35.66533326,139.7609639,540,Fri Apr 13 09:56:15 +0000 2012
459,4b792f4bf964a52034ee2ee3,4bf58dd8d48988d1fd931735,Subway,35.6650369,139.712491,540,Fri Apr 13 09:56:17 +0000 2012
2258,4b5c11a5f964a520382329e3,4bf58dd8d48988d1f6941735,Department Store,35.70726119,139.7746505,540,Fri Apr 13 09:56:19 +0000 2012
1923,4d96c7dab188721e27b4ff36,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.83837602,139.8095725,540,Fri Apr 13 09:56:20 +0000 2012
207,4b580351f964a520964828e3,4d954b0ea243a5684a65b473,Convenience Store,35.6124851,139.5714068,540,Fri Apr 13 09:56:24 +0000 2012
376,4b85d58ff964a520757531e3,4bf58dd8d48988d1fd931735,Subway,35.70320617,139.7909537,540,Fri Apr 13 09:56:29 +0000 2012
2043,4bdbaf7d63c5c9b62b542968,4bf58dd8d48988d12f941735,Library,35.70142883,139.8510003,540,Fri Apr 13 09:56:31 +0000 2012
1761,4b21c071f964a5200a4124e3,4bf58dd8d48988d129951735,Train Station,35.64734965,139.6240794,540,Fri Apr 13 09:56:37 +0000 2012
1906,4c47b911c047be9a57aa3179,4bf58dd8d48988d110941735,Italian Restaurant,35.610383,139.750514,540,Fri Apr 13 09:56:42 +0000 2012
1527,4f0448cae30090dfdba48b8a,4bf58dd8d48988d103941735,Home (private),35.75139607,139.7575412,540,Fri Apr 13 09:57:09 +0000 2012
2258,4b5c0be8f964a520562229e3,4bf58dd8d48988d1f6941735,Department Store,35.70739671,139.773345,540,Fri Apr 13 09:57:11 +0000 2012
2234,4b3eab45f964a52095a025e3,4bf58dd8d48988d129951735,Train Station,35.7027063,139.5608296,540,Fri Apr 13 09:57:18 +0000 2012
615,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Fri Apr 13 09:57:19 +0000 2012
610,4b8ef710f964a5209c4133e3,4bf58dd8d48988d1fd931735,Subway,35.65491201,139.7962068,540,Fri Apr 13 09:57:41 +0000 2012
1679,4b2697a6f964a520037e24e3,4bf58dd8d48988d129951735,Train Station,35.60743038,139.6856207,540,Fri Apr 13 09:57:44 +0000 2012
267,4e342d73aeb7226862648cb9,4d954b0ea243a5684a65b473,Convenience Store,35.61884322,139.7808515,540,Fri Apr 13 09:57:52 +0000 2012
1462,4b55c776f964a520a2ef27e3,4bf58dd8d48988d129951735,Train Station,35.6336436,139.5352614,540,Fri Apr 13 09:57:55 +0000 2012
845,4b767a5af964a520084e2ee3,4bf58dd8d48988d11b941735,Bar,35.70010451,139.7739673,540,Fri Apr 13 09:58:04 +0000 2012
46,4b5966d3f964a5203c8728e3,4bf58dd8d48988d122951735,Electronics Store,35.73099376,139.7137034,540,Fri Apr 13 09:58:12 +0000 2012
